fyear,trust_code,trust_type
200102,RH5,MENTAL HEALTH AND LEARNING DISABILITY
200102,RH6,ACUTE - MEDIUM
200102,RH7,COMMUNITY
200102,RH8,ACUTE - LARGE
200102,RHA,MENTAL HEALTH AND LEARNING DISABILITY
200102,RHB,COMMUNITY
200102,RHJ,COMMUNITY
200102,RHM,ACUTE - TEACHING
200102,RHP,AMBULANCE
200102,RHQ,ACUTE - TEACHING
200102,RHR,AMBULANCE
200102,RHU,ACUTE - LARGE
200102,RHW,ACUTE - LARGE
200102,RHX,MENTAL HEALTH AND LEARNING DISABILITY
200102,RHY,AMBULANCE
200102,RHZ,COMMUNITY
200102,RJ1,ACUTE - TEACHING
200102,RJ2,ACUTE - MEDIUM
200102,RJ5,ACUTE - TEACHING
200102,RJ6,ACUTE - MEDIUM
200102,RJ7,ACUTE - TEACHING
200102,RJ8,COMMUNITY
200102,RJ9,AMBULANCE
200102,RJC,ACUTE - SMALL
200102,RJD,ACUTE - SMALL
200102,RJE,ACUTE - LARGE
200102,RJF,ACUTE - SMALL
200102,RJH,ACUTE - SMALL
200102,RJL,ACUTE - LARGE
200102,RJM,COMMUNITY
200102,RJN,ACUTE - MULTI-SERVICE
200102,RJQ,COMMUNITY
200102,RJR,ACUTE - SMALL
200102,RJT,COMMUNITY
200102,RJU,ACUTE - MULTI-SERVICE
200102,RJX,MENTAL HEALTH AND LEARNING DISABILITY
200102,RJZ,ACUTE - TEACHING
200102,RK5,ACUTE - MEDIUM
200102,RK7,COMMUNITY
200102,RK9,ACUTE - LARGE
200102,RKA,AMBULANCE
200102,RKB,ACUTE - LARGE
200102,RKD,AMBULANCE
200102,RKE,ACUTE - SMALL
200102,RKF,ACUTE - SMALL
200102,RKL,MENTAL HEALTH AND LEARNING DISABILITY
200102,RKX,COMMUNITY
200102,RL1,ACUTE - SPECIALIST
200102,RL4,ACUTE - LARGE
200102,RL5,AMBULANCE
200102,RL6,AMBULANCE
200102,RLH,COMMUNITY
200102,RLN,ACUTE - LARGE
200102,RLQ,ACUTE - SMALL
200102,RLT,ACUTE - SMALL
200102,RLU,ACUTE - SPECIALIST
200102,RLW,ACUTE - MEDIUM
200102,RLY,COMMUNITY
200102,RLZ,ACUTE - SMALL
200102,RM1,ACUTE - LARGE
200102,RM2,ACUTE - TEACHING
200102,RM3,ACUTE - TEACHING
200102,RM4,ACUTE - MULTI-SERVICE
200102,RM6,MENTAL HEALTH AND LEARNING DISABILITY
200102,RMA,AMBULANCE
200102,RMB,ACUTE - MEDIUM
200102,RMC,ACUTE - LARGE
200102,RMD,AMBULANCE
200102,RME,COMMUNITY
200102,RMF,ACUTE - LARGE
200102,RMG,COMMUNITY
200102,RMH,MENTAL HEALTH AND LEARNING DISABILITY
200102,RMK,ACUTE - MEDIUM
200102,RML,COMMUNITY
200102,RMM,COMMUNITY
200102,RMN,ACUTE - MULTI-SERVICE
200102,RMP,ACUTE - SMALL
200102,RMQ,COMMUNITY
200102,RMR,ACUTE - MEDIUM
200102,RMW,ACUTE - MULTI-SERVICE
200102,RMY,MENTAL HEALTH AND LEARNING DISABILITY
200102,RMZ,AMBULANCE
200102,RN1,ACUTE - MULTI-SERVICE
200102,RN3,ACUTE - MEDIUM
200102,RN4,COMMUNITY
200102,RN5,ACUTE - SMALL
200102,RN7,ACUTE - SMALL
200102,RNA,ACUTE - LARGE
200102,RNB,COMMUNITY
200102,RNC,COMMUNITY
200102,RND,MENTAL HEALTH AND LEARNING DISABILITY
200102,RNE,ACUTE - MULTI-SERVICE
200102,RNF,MENTAL HEALTH AND LEARNING DISABILITY
200102,RNH,ACUTE - SMALL
200102,RNJ,ACUTE - TEACHING
200102,RNK,MENTAL HEALTH AND LEARNING DISABILITY
200102,RNL,ACUTE - LARGE
200102,RNN,MENTAL HEALTH AND LEARNING DISABILITY
200102,RNP,COMMUNITY
200102,RNQ,ACUTE - SMALL
200102,RNS,ACUTE - MEDIUM
200102,RNT,ACUTE - SMALL
200102,RNU,MENTAL HEALTH AND LEARNING DISABILITY
200102,RNY,AMBULANCE
200102,RNZ,ACUTE - MULTI-SERVICE
200102,RP1,COMMUNITY
200102,RP4,ACUTE - SPECIALIST
200102,RP5,ACUTE - LARGE
200102,RP6,ACUTE - SPECIALIST
200102,RP7,COMMUNITY
200102,RPA,ACUTE - SMALL
200102,RPC,ACUTE - SPECIALIST
200102,RPG,MENTAL HEALTH AND LEARNING DISABILITY
200102,RPH,AMBULANCE
200102,RPK,COMMUNITY
200102,RPL,ACUTE - MEDIUM
200102,RPQ,AMBULANCE
200102,RPR,ACUTE - SMALL
200102,RPS,ACUTE - MULTI-SERVICE
200102,RPV,COMMUNITY
200102,RPY,ACUTE - SPECIALIST
200102,RQ2,AMBULANCE
200102,RQ3,ACUTE - SPECIALIST
200102,RQ4,COMMUNITY
200102,RQ5,COMMUNITY
200102,RQ6,ACUTE - TEACHING
200102,RQ8,ACUTE - LARGE
200102,RQK,COMMUNITY
200102,RQM,ACUTE - TEACHING
200102,RQN,ACUTE - TEACHING
200102,RQQ,ACUTE - MULTI-SERVICE
200102,RQW,ACUTE - MEDIUM
200102,RQX,ACUTE - SMALL
200102,RQY,MENTAL HEALTH AND LEARNING DISABILITY
200102,RQZ,COMMUNITY
200102,RR1,ACUTE - LARGE
200102,RR2,ACUTE - MULTI-SERVICE
200102,RR3,COMMUNITY
200102,RR4,ACUTE - LARGE
200102,RR5,COMMUNITY
200102,RR7,ACUTE - MULTI-SERVICE
200102,RR8,ACUTE - TEACHING
200102,RR9,ACUTE - MEDIUM
200102,RRD,MENTAL HEALTH AND LEARNING DISABILITY
200102,RRE,COMMUNITY
200102,RRF,ACUTE - MULTI-SERVICE
200102,RRJ,ACUTE - SPECIALIST
200102,RRK,ACUTE - TEACHING
200102,RRM,COMMUNITY
200102,RRP,MENTAL HEALTH AND LEARNING DISABILITY
200102,RRQ,MENTAL HEALTH AND LEARNING DISABILITY
200102,RRU,AMBULANCE
200102,RRV,ACUTE - TEACHING
200102,RT3,ACUTE - SPECIALIST
200102,RT5,COMMUNITY
200102,RT6,COMMUNITY
200102,RTA,ACUTE - MEDIUM
200102,RTC,MENTAL HEALTH AND LEARNING DISABILITY
200102,RTD,ACUTE - TEACHING
200102,RTF,ACUTE - MULTI-SERVICE
200102,RTG,ACUTE - LARGE
200102,RTH,ACUTE - TEACHING
200102,RTJ,COMMUNITY
200102,RTK,ACUTE - MEDIUM
200102,RTL,COMMUNITY
200102,RTM,COMMUNITY
200102,RTN,COMMUNITY
200102,RTP,ACUTE - LARGE
200102,RTT,COMMUNITY
200102,RTW,COMMUNITY
200102,RTX,ACUTE - LARGE
200102,RV1,AMBULANCE
200102,RV3,MENTAL HEALTH AND LEARNING DISABILITY
200102,RV4,COMMUNITY
200102,RV5,MENTAL HEALTH AND LEARNING DISABILITY
200102,RV6,AMBULANCE
200102,RV7,COMMUNITY
200102,RV8,ACUTE - LARGE
200102,RV9,COMMUNITY
200102,RVJ,ACUTE - LARGE
200102,RVK,AMBULANCE
200102,RVL,ACUTE - LARGE
200102,RVM,COMMUNITY
200102,RVN,MENTAL HEALTH AND LEARNING DISABILITY
200102,RVQ,COMMUNITY
200102,RVR,ACUTE - LARGE
200102,RVT,COMMUNITY
200102,RVV,ACUTE - LARGE
200102,RVW,ACUTE - MULTI-SERVICE
200102,RVX,COMMUNITY
200102,RVY,ACUTE - MEDIUM
200102,RW1,MENTAL HEALTH AND LEARNING DISABILITY
200102,RW3,ACUTE - TEACHING
200102,RW4,MENTAL HEALTH AND LEARNING DISABILITY
200102,RWA,ACUTE - LARGE
200102,RWD,ACUTE - LARGE
200102,RWE,ACUTE - TEACHING
200102,RWF,ACUTE - LARGE
200102,RWG,ACUTE - LARGE
200102,RWH,ACUTE - MULTI-SERVICE
200102,RWJ,ACUTE - MULTI-SERVICE
200102,RWK,MENTAL HEALTH AND LEARNING DISABILITY
200102,RWL,COMMUNITY
200102,RWN,COMMUNITY
200102,RWP,ACUTE - LARGE
200102,RWQ,COMMUNITY
200102,RWR,COMMUNITY
200102,RWT,MENTAL HEALTH AND LEARNING DISABILITY
200102,RWV,MENTAL HEALTH AND LEARNING DISABILITY
200102,RWW,ACUTE - LARGE
200102,RWX,COMMUNITY
200102,RWY,ACUTE - MULTI-SERVICE
200102,RXE,COMMUNITY
200001,5A1,CARE TRUST
200001,5A7,CARE TRUST
200001,5A9,CARE TRUST
200001,5AA,CARE TRUST
200001,5AC,CARE TRUST
200001,5AE,CARE TRUST
200001,5AF,CARE TRUST
200001,5AG,CARE TRUST
200001,5AJ,CARE TRUST
200001,5AL,CARE TRUST
200001,5AW,CARE TRUST
200001,5AX,CARE TRUST
200001,5CD,CARE TRUST
200001,5CJ,CARE TRUST
200001,5CL,CARE TRUST
200001,5CN,CARE TRUST
200001,5CQ,CARE TRUST
200001,5CR,CARE TRUST
200001,5CT,CARE TRUST
200001,5CY,CARE TRUST
200001,5D1,CARE TRUST
200001,5DD,CARE TRUST
200001,5DE,CARE TRUST
200001,5DJ,CARE TRUST
200001,5EW,CARE TRUST
200001,5F5,CARE TRUST
200001,5FM,CARE TRUST
200001,5GK,CARE TRUST
200001,5GN,CARE TRUST
200001,5GY,CARE TRUST
200001,R03,MENTAL HEALTH AND LEARNING DISABILITY
200001,RA0,COMMUNITY
200001,RA2,ACUTE - MEDIUM
200001,RA3,ACUTE - MULTI-SERVICE
200001,RA4,ACUTE - SMALL
200001,RA5,ACUTE - MULTI-SERVICE
200001,RA7,ACUTE - TEACHING
200001,RA9,ACUTE - MULTI-SERVICE
200001,RAE,ACUTE - LARGE
200001,RAF,ACUTE - TEACHING
200001,RAG,ACUTE - LARGE
200001,RAJ,ACUTE - LARGE
200001,RAL,ACUTE - TEACHING
200001,RAN,ACUTE - SPECIALIST
200001,RAP,ACUTE - MEDIUM
200001,RAS,ACUTE - MEDIUM
200001,RAX,ACUTE - MEDIUM
200001,RB1,AMBULANCE
200001,RB4,AMBULANCE
200001,RB5,AMBULANCE
200001,RB6,AMBULANCE
200001,RB7,AMBULANCE
200001,RB8,AMBULANCE
200001,RBA,ACUTE - LARGE
200001,RBB,ACUTE - SPECIALIST
200001,RBD,ACUTE - SMALL
200001,RBF,ACUTE - SPECIALIST
200001,RBG,COMMUNITY
200001,RBH,MENTAL HEALTH AND LEARNING DISABILITY
200001,RBK,ACUTE - MEDIUM
200001,RBL,ACUTE - LARGE
200001,RBN,ACUTE - MULTI-SERVICE
200001,RBP,COMMUNITY
200001,RBQ,ACUTE - SPECIALIST
200001,RBS,ACUTE - SPECIALIST
200001,RBT,ACUTE - MULTI-SERVICE
200001,RBU,ACUTE - TEACHING
200001,RBV,ACUTE - SPECIALIST
200001,RBX,AMBULANCE
200001,RBZ,ACUTE - MULTI-SERVICE
200001,RC1,ACUTE - SMALL
200001,RC3,ACUTE - SMALL
200001,RC8,MENTAL HEALTH AND LEARNING DISABILITY
200001,RC9,ACUTE - MEDIUM
200001,RCA,ACUTE - MULTI-SERVICE
200001,RCB,ACUTE - MULTI-SERVICE
200001,RCC,ACUTE - MULTI-SERVICE
200001,RCD,ACUTE - MULTI-SERVICE
200001,RCE,COMMUNITY
200001,RCF,ACUTE - MULTI-SERVICE
200001,RCJ,ACUTE - LARGE
200001,RCN,COMMUNITY
200001,RCP,ACUTE - MULTI-SERVICE
200001,RCS,ACUTE - TEACHING
200001,RCT,COMMUNITY
200001,RCU,ACUTE - SPECIALIST
200001,RCV,ACUTE - TEACHING
200001,RCX,ACUTE - MULTI-SERVICE
200001,RD1,ACUTE - MEDIUM
200001,RD2,COMMUNITY
200001,RD3,ACUTE - MEDIUM
200001,RD5,COMMUNITY
200001,RD6,MENTAL HEALTH AND LEARNING DISABILITY
200001,RD7,ACUTE - MULTI-SERVICE
200001,RD8,ACUTE - SMALL
200001,RDA,COMMUNITY
200001,RDD,ACUTE - MEDIUM
200001,RDE,ACUTE - MULTI-SERVICE
200001,RDF,ACUTE - MULTI-SERVICE
200001,RDH,MENTAL HEALTH AND LEARNING DISABILITY
200001,RDJ,MENTAL HEALTH AND LEARNING DISABILITY
200001,RDL,ACUTE - MEDIUM
200001,RDM,ACUTE - MULTI-SERVICE
200001,RDQ,COMMUNITY
200001,RDR,COMMUNITY
200001,RDU,ACUTE - MEDIUM
200001,RDY,COMMUNITY
200001,RDZ,ACUTE - LARGE
200001,RE6,AMBULANCE
200001,RE7,ACUTE - MULTI-SERVICE
200001,RE8,MENTAL HEALTH AND LEARNING DISABILITY
200001,RE9,ACUTE - MULTI-SERVICE
200001,RED,COMMUNITY
200001,REF,ACUTE - LARGE
200001,REM,ACUTE - LARGE
200001,REN,ACUTE - SPECIALIST
200001,REP,ACUTE - SPECIALIST
200001,RER,COMMUNITY
200001,RES,COMMUNITY
200001,RET,ACUTE - SPECIALIST
200001,REU,ACUTE - MULTI-SERVICE
200001,REX,ACUTE - MULTI-SERVICE
200001,REY,ACUTE - SPECIALIST
200001,REZ,ACUTE - MULTI-SERVICE
200001,RF4,ACUTE - LARGE
200001,RF6,ACUTE - MULTI-SERVICE
200001,RF7,ACUTE - SMALL
200001,RFE,COMMUNITY
200001,RFF,ACUTE - MEDIUM
200001,RFG,COMMUNITY
200001,RFH,MENTAL HEALTH AND LEARNING DISABILITY
200001,RFJ,COMMUNITY
200001,RFK,ACUTE - TEACHING
200001,RFR,ACUTE - MEDIUM
200001,RFS,ACUTE - MEDIUM
200001,RFU,AMBULANCE
200001,RFW,ACUTE - SMALL
200001,RFX,COMMUNITY
200001,RG3,ACUTE - MEDIUM
200001,RG6,COMMUNITY
200001,RG7,ACUTE - LARGE
200001,RGA,ACUTE - MULTI-SERVICE
200001,RGB,ACUTE - MULTI-SERVICE
200001,RGD,COMMUNITY
200001,RGF,COMMUNITY
200001,RGH,AMBULANCE
200001,RGK,COMMUNITY
200001,RGM,ACUTE - SPECIALIST
200001,RGN,ACUTE - MEDIUM
200001,RGP,ACUTE - MEDIUM
200001,RGQ,ACUTE - LARGE
200001,RGR,ACUTE - MEDIUM
200001,RGS,COMMUNITY
200001,RGT,ACUTE - TEACHING
200001,RGU,ACUTE - LARGE
200001,RGX,COMMUNITY
200001,RGZ,ACUTE - MEDIUM
200001,RH1,AMBULANCE
200001,RH2,ACUTE - MULTI-SERVICE
200001,RH4,COMMUNITY
200001,RH5,MENTAL HEALTH AND LEARNING DISABILITY
200001,RH6,ACUTE - MEDIUM
200001,RH7,COMMUNITY
200001,RH8,ACUTE - LARGE
200001,RHB,COMMUNITY
200001,RHC,COMMUNITY
200001,RHJ,COMMUNITY
200001,RHK,COMMUNITY
200001,RHM,ACUTE - TEACHING
200001,RHP,AMBULANCE
200001,RHR,AMBULANCE
200001,RHS,COMMUNITY
200001,RHU,ACUTE - LARGE
200001,RHW,ACUTE - LARGE
200001,RHX,MENTAL HEALTH AND LEARNING DISABILITY
200001,RHY,AMBULANCE
200001,RHZ,COMMUNITY
200001,RJ1,ACUTE - TEACHING
200001,RJ2,ACUTE - MEDIUM
200001,RJ5,ACUTE - TEACHING
200001,RJ6,ACUTE - MEDIUM
200001,RJ7,ACUTE - TEACHING
200001,RJ8,COMMUNITY
200001,RJ9,AMBULANCE
200001,RJC,ACUTE - SMALL
200001,RJD,ACUTE - MEDIUM
200001,RJE,ACUTE - LARGE
200001,RJF,ACUTE - SMALL
200001,RJH,ACUTE - MEDIUM
200001,RJM,COMMUNITY
200001,RJN,ACUTE - MULTI-SERVICE
200001,RJQ,COMMUNITY
200001,RJR,ACUTE - MEDIUM
200001,RJS,ACUTE - MULTI-SERVICE
200001,RJT,COMMUNITY
200001,RJU,ACUTE - MULTI-SERVICE
200001,RJX,MENTAL HEALTH AND LEARNING DISABILITY
200001,RJY,ACUTE - MULTI-SERVICE
200001,RJZ,ACUTE - TEACHING
200001,RK4,COMMUNITY
200001,RK5,ACUTE - MEDIUM
200001,RK6,COMMUNITY
200001,RK7,COMMUNITY
200001,RK9,ACUTE - LARGE
200001,RKA,AMBULANCE
200001,RKB,ACUTE - LARGE
200001,RKC,ACUTE - MEDIUM
200001,RKD,AMBULANCE
200001,RKE,ACUTE - MEDIUM
200001,RKF,ACUTE - SMALL
200001,RKL,MENTAL HEALTH AND LEARNING DISABILITY
200001,RKX,COMMUNITY
200001,RL1,ACUTE - SPECIALIST
200001,RL4,ACUTE - LARGE
200001,RL5,AMBULANCE
200001,RL6,AMBULANCE
200001,RLF,COMMUNITY
200001,RLH,COMMUNITY
200001,RLN,ACUTE - LARGE
200001,RLQ,ACUTE - SMALL
200001,RLT,ACUTE - SMALL
200001,RLU,ACUTE - SPECIALIST
200001,RLW,ACUTE - LARGE
200001,RLY,COMMUNITY
200001,RLZ,ACUTE - MEDIUM
200001,RM1,ACUTE - LARGE
200001,RM2,ACUTE - TEACHING
200001,RM3,ACUTE - TEACHING
200001,RM4,ACUTE - MULTI-SERVICE
200001,RM6,MENTAL HEALTH AND LEARNING DISABILITY
200001,RMA,AMBULANCE
200001,RMB,ACUTE - MULTI-SERVICE
200001,RMC,ACUTE - MULTI-SERVICE
200001,RMD,AMBULANCE
200001,RME,COMMUNITY
200001,RMF,ACUTE - LARGE
200001,RMG,COMMUNITY
200001,RMH,MENTAL HEALTH AND LEARNING DISABILITY
200001,RMK,ACUTE - LARGE
200001,RML,COMMUNITY
200001,RMM,COMMUNITY
200001,RMN,ACUTE - MULTI-SERVICE
200001,RMP,ACUTE - SMALL
200001,RMQ,COMMUNITY
200001,RMR,ACUTE - LARGE
200001,RMW,ACUTE - MULTI-SERVICE
200001,RMX,COMMUNITY
200001,RMY,MENTAL HEALTH AND LEARNING DISABILITY
200001,RMZ,AMBULANCE
200001,RN1,ACUTE - MULTI-SERVICE
200001,RN3,ACUTE - MEDIUM
200001,RN4,COMMUNITY
200001,RN5,ACUTE - SMALL
200001,RN6,COMMUNITY
200001,RN7,ACUTE - MEDIUM
200001,RNA,ACUTE - LARGE
200001,RNB,COMMUNITY
200001,RNC,COMMUNITY
200001,RND,COMMUNITY
200001,RNE,ACUTE - MULTI-SERVICE
200001,RNG,COMMUNITY
200001,RNH,ACUTE - MEDIUM
200001,RNJ,ACUTE - TEACHING
200001,RNK,MENTAL HEALTH AND LEARNING DISABILITY
200001,RNL,ACUTE - LARGE
200001,RNM,COMMUNITY
200001,RNQ,ACUTE - MEDIUM
200001,RNR,COMMUNITY
200001,RNS,ACUTE - LARGE
200001,RNT,ACUTE - SMALL
200001,RNU,MENTAL HEALTH AND LEARNING DISABILITY
200001,RNY,AMBULANCE
200001,RNZ,ACUTE - MULTI-SERVICE
200001,RP1,COMMUNITY
200001,RP4,ACUTE - SPECIALIST
200001,RP6,ACUTE - SPECIALIST
200001,RP7,COMMUNITY
200001,RPA,ACUTE - MEDIUM
200001,RPC,ACUTE - SPECIALIST
200001,RPG,COMMUNITY
200001,RPH,AMBULANCE
200001,RPK,COMMUNITY
200001,RPL,ACUTE - MEDIUM
200001,RPN,COMMUNITY
200001,RPQ,AMBULANCE
200001,RPR,ACUTE - SMALL
200001,RPS,ACUTE - MULTI-SERVICE
200001,RPV,COMMUNITY
200001,RPY,ACUTE - SPECIALIST
200001,RQ2,AMBULANCE
200001,RQ3,ACUTE - SPECIALIST
200001,RQ4,COMMUNITY
200001,RQ5,COMMUNITY
200001,RQ6,ACUTE - TEACHING
200001,RQ7,ACUTE - SPECIALIST
200001,RQ8,ACUTE - LARGE
200001,RQJ,COMMUNITY
200001,RQK,COMMUNITY
200001,RQM,ACUTE - TEACHING
200001,RQN,ACUTE - TEACHING
200001,RQQ,ACUTE - MULTI-SERVICE
200001,RQW,ACUTE - SMALL
200001,RQX,ACUTE - SMALL
200001,RQY,MENTAL HEALTH AND LEARNING DISABILITY
200001,RQZ,COMMUNITY
200001,RR1,ACUTE - LARGE
200001,RR2,ACUTE - MULTI-SERVICE
200001,RR3,COMMUNITY
200001,RR4,ACUTE - LARGE
200001,RR5,COMMUNITY
200001,RR7,ACUTE - MULTI-SERVICE
200001,RR8,ACUTE - TEACHING
200001,RR9,ACUTE - MULTI-SERVICE
200001,RRG,COMMUNITY
200001,RRH,COMMUNITY
200001,RRJ,ACUTE - SPECIALIST
200001,RRK,ACUTE - TEACHING
200001,RRL,COMMUNITY
200001,RRM,COMMUNITY
200001,RRR,COMMUNITY
200001,RRU,AMBULANCE
200001,RRV,ACUTE - TEACHING
200001,RT3,ACUTE - SPECIALIST
200001,RT5,COMMUNITY
200001,RT6,COMMUNITY
200001,RTA,ACUTE - MULTI-SERVICE
200001,RTC,COMMUNITY
200001,RTD,ACUTE - TEACHING
200001,RTF,ACUTE - MULTI-SERVICE
200001,RTG,ACUTE - LARGE
200001,RTH,ACUTE - TEACHING
200001,RTJ,COMMUNITY
200001,RTK,ACUTE - LARGE
200001,RTL,COMMUNITY
200001,RTM,COMMUNITY
200001,RTN,COMMUNITY
200001,RTP,ACUTE - MULTI-SERVICE
200001,RTT,COMMUNITY
200001,RTW,COMMUNITY
200001,RTX,ACUTE - LARGE
200001,RTY,COMMUNITY
200001,RV1,AMBULANCE
200001,RV2,COMMUNITY
200001,RV3,MENTAL HEALTH AND LEARNING DISABILITY
200001,RV4,COMMUNITY
200001,RV5,MENTAL HEALTH AND LEARNING DISABILITY
200001,RV6,AMBULANCE
200001,RV7,COMMUNITY
200001,RV8,ACUTE - LARGE
200001,RV9,COMMUNITY
200001,RVJ,ACUTE - MULTI-SERVICE
200001,RVK,AMBULANCE
200001,RVL,ACUTE - LARGE
200001,RVM,COMMUNITY
200001,RVN,MENTAL HEALTH AND LEARNING DISABILITY
200001,RVQ,ACUTE - MULTI-SERVICE
200001,RVR,ACUTE - LARGE
200001,RVT,COMMUNITY
200001,RVV,ACUTE - LARGE
200001,RVW,ACUTE - MULTI-SERVICE
200001,RVX,COMMUNITY
200001,RVY,ACUTE - MEDIUM
200001,RW1,MENTAL HEALTH AND LEARNING DISABILITY
200001,RWA,ACUTE - LARGE
200001,RWD,ACUTE - LARGE
200001,RWE,ACUTE - TEACHING
200001,RWF,ACUTE - LARGE
200001,RWG,ACUTE - LARGE
200001,RWH,ACUTE - MULTI-SERVICE
200001,RWJ,ACUTE - MULTI-SERVICE
200001,RWK,MENTAL HEALTH AND LEARNING DISABILITY
200001,RWL,COMMUNITY
200001,RWN,COMMUNITY
200001,RWP,ACUTE - LARGE
200001,RWQ,COMMUNITY
200001,RXE,COMMUNITY
199900,R01,ACUTE - SPECIALIST
199900,R02,ACUTE - SPECIALIST
199900,R03,ACUTE - SPECIALIST
199900,RA0,COMMUNITY
199900,RA2,ACUTE - MEDIUM
199900,RA3,ACUTE - MULTI-SERVICE
199900,RA4,ACUTE - SMALL
199900,RA5,ACUTE - MULTI-SERVICE
199900,RA7,ACUTE - TEACHING
199900,RA9,ACUTE - MULTI-SERVICE
199900,RAE,ACUTE - LARGE
199900,RAF,ACUTE - TEACHING
199900,RAG,ACUTE - LARGE
199900,RAJ,ACUTE - LARGE
199900,RAL,ACUTE - TEACHING
199900,RAN,ACUTE - SPECIALIST
199900,RAP,ACUTE - MEDIUM
199900,RAQ,ACUTE - MULTI-SERVICE
199900,RAS,ACUTE - MEDIUM
199900,RAX,ACUTE - MEDIUM
199900,RB1,AMBULANCE
199900,RB4,AMBULANCE
199900,RB5,AMBULANCE
199900,RB6,AMBULANCE
199900,RB8,AMBULANCE
199900,RBA,ACUTE - LARGE
199900,RBB,ACUTE - SPECIALIST
199900,RBD,ACUTE - SMALL
199900,RBF,ACUTE - SPECIALIST
199900,RBG,COMMUNITY
199900,RBH,MENTAL HEALTH AND LEARNING DISABILITY
199900,RBK,ACUTE - MEDIUM
199900,RBL,ACUTE - LARGE
199900,RBN,ACUTE - MULTI-SERVICE
199900,RBP,COMMUNITY
199900,RBQ,ACUTE - SPECIALIST
199900,RBS,ACUTE - SPECIALIST
199900,RBT,ACUTE - MULTI-SERVICE
199900,RBU,ACUTE - TEACHING
199900,RBV,ACUTE - SPECIALIST
199900,RBX,AMBULANCE
199900,RBZ,ACUTE - MULTI-SERVICE
199900,RC1,ACUTE - SMALL
199900,RC3,ACUTE - SMALL
199900,RC4,ACUTE - MULTI-SERVICE
199900,RC8,MENTAL HEALTH AND LEARNING DISABILITY
199900,RC9,ACUTE - MEDIUM
199900,RCA,ACUTE - MULTI-SERVICE
199900,RCB,ACUTE - MULTI-SERVICE
199900,RCC,ACUTE - MULTI-SERVICE
199900,RCD,ACUTE - MULTI-SERVICE
199900,RCE,COMMUNITY
199900,RCF,ACUTE - MULTI-SERVICE
199900,RCJ,ACUTE - LARGE
199900,RCN,COMMUNITY
199900,RCP,ACUTE - MULTI-SERVICE
199900,RCS,ACUTE - TEACHING
199900,RCT,COMMUNITY
199900,RCU,ACUTE - SPECIALIST
199900,RCV,ACUTE - TEACHING
199900,RCX,ACUTE - MULTI-SERVICE
199900,RCZ,COMMUNITY
199900,RD1,ACUTE - MEDIUM
199900,RD2,COMMUNITY
199900,RD3,ACUTE - MEDIUM
199900,RD5,COMMUNITY
199900,RD6,MENTAL HEALTH AND LEARNING DISABILITY
199900,RD7,ACUTE - MULTI-SERVICE
199900,RD8,ACUTE - SMALL
199900,RD9,COMMUNITY
199900,RDA,COMMUNITY
199900,RDD,ACUTE - MEDIUM
199900,RDE,ACUTE - MULTI-SERVICE
199900,RDF,ACUTE - MULTI-SERVICE
199900,RDH,MENTAL HEALTH AND LEARNING DISABILITY
199900,RDJ,MENTAL HEALTH AND LEARNING DISABILITY
199900,RDK,COMMUNITY
199900,RDL,ACUTE - MEDIUM
199900,RDM,ACUTE - MULTI-SERVICE
199900,RDQ,COMMUNITY
199900,RDR,COMMUNITY
199900,RDU,ACUTE - MEDIUM
199900,RDY,COMMUNITY
199900,RDZ,ACUTE - LARGE
199900,RE6,AMBULANCE
199900,RE7,ACUTE - MULTI-SERVICE
199900,RE8,MENTAL HEALTH AND LEARNING DISABILITY
199900,RE9,ACUTE - MULTI-SERVICE
199900,REA,COMMUNITY
199900,REC,MENTAL HEALTH AND LEARNING DISABILITY
199900,RED,COMMUNITY
199900,REF,ACUTE - LARGE
199900,REH,COMMUNITY
199900,REM,ACUTE - LARGE
199900,REN,ACUTE - SPECIALIST
199900,REP,ACUTE - SPECIALIST
199900,RER,COMMUNITY
199900,RES,COMMUNITY
199900,RET,ACUTE - SPECIALIST
199900,REU,ACUTE - MULTI-SERVICE
199900,REX,ACUTE - MULTI-SERVICE
199900,REY,ACUTE - SPECIALIST
199900,REZ,ACUTE - MULTI-SERVICE
199900,RF6,ACUTE - MULTI-SERVICE
199900,RF7,ACUTE - SMALL
199900,RFB,ACUTE - TEACHING
199900,RFD,ACUTE - TEACHING
199900,RFE,COMMUNITY
199900,RFF,ACUTE - MEDIUM
199900,RFG,COMMUNITY
199900,RFH,MENTAL HEALTH AND LEARNING DISABILITY
199900,RFJ,COMMUNITY
199900,RFK,ACUTE - TEACHING
199900,RFL,ACUTE - SPECIALIST
199900,RFR,ACUTE - MEDIUM
199900,RFS,ACUTE - MEDIUM
199900,RFU,AMBULANCE
199900,RFW,ACUTE - SMALL
199900,RFX,COMMUNITY
199900,RG1,ACUTE - MEDIUM
199900,RG2,ACUTE - MULTI-SERVICE
199900,RG3,ACUTE - MEDIUM
199900,RG4,ACUTE - MULTI-SERVICE
199900,RG6,COMMUNITY
199900,RG7,ACUTE - LARGE
199900,RG8,COMMUNITY
199900,RGA,ACUTE - MULTI-SERVICE
199900,RGB,ACUTE - MULTI-SERVICE
199900,RGD,COMMUNITY
199900,RGF,COMMUNITY
199900,RGH,AMBULANCE
199900,RGK,COMMUNITY
199900,RGM,ACUTE - SPECIALIST
199900,RGN,ACUTE - MEDIUM
199900,RGP,ACUTE - MEDIUM
199900,RGQ,ACUTE - LARGE
